#{"t_start": 1649568369.999021, "env_id": "SimpleDriving-v0"}
r,l,t
-3.55036,1,49.922137
-5.415194,1,49.929394
-3.981932,1,49.935811
-4.609712,1,49.942949
-3.912827,1,49.950306
-4.521494,1,49.957728
-5.455612,1,49.965072
-4.839002,1,49.972166
-6.39389,1,49.979284
-5.513135,1,49.986647
-3.502497,1,49.993554
-4.162217,1,49.999959
-6.156231,1,50.007122
-4.317202,1,50.013738
-3.242592,1,50.020365
-4.159519,1,50.027528
-4.374351,1,50.033819
-3.564995,1,50.040685
-4.5546,1,50.047339
-3.360109,1,50.054243
-6.470242,1,50.061282
-3.021331,1,50.06739
-4.724184,1,50.074163
-6.043186,1,50.080964
-6.248389,1,50.087591
-3.366651,1,50.094792
-4.229127,1,50.101313
-4.396005,1,50.108326
-6.070776,1,50.115436
-3.83275,1,50.12197
-3.386487,1,50.128784
-5.92129,1,50.135383
-3.363784,1,50.142047
-3.860856,1,50.148685
-6.707816,1,50.155344
-6.497545,1,50.162009
-3.931654,1,50.168623
-3.834422,1,50.175276
-4.127446,1,50.181979
-4.815408,1,50.188695
-3.979712,1,50.195431
-4.796279,1,50.201787
-6.273074,1,50.208179
-3.189458,1,50.214608
-4.219877,1,50.22193
-5.506242,1,50.229085
-4.435893,1,50.236285
-6.976355,1,50.24358
-3.111254,1,50.250816
-4.826415,1,50.25728
-3.994759,1,50.263637
-3.772697,1,50.269992
-5.657412,1,50.27635
-6.054909,1,50.282713
-4.296116,1,50.289061
-4.727425,1,50.295476
-6.290846,1,50.301834
-5.769711,1,50.308205
-6.306785,1,50.314674
-3.397021,1,50.321053
-5.597701,1,50.327351
-4.540194,1,50.333441
-3.73169,1,50.34005
-3.140001,1,50.346154
-4.840868,1,50.352992
-6.750832,1,50.359017
-4.177369,1,50.364753
-3.860009,1,50.37046
-4.930766,1,50.376809
-3.777256,1,50.383144
-4.655879,1,50.389458
-5.978869,1,50.3954
-5.041583,1,50.401543
-5.9055,1,50.4081
-6.291849,1,50.415102
-3.514544,1,50.422924
-3.571149,1,50.429527
-4.918977,1,50.436183
-5.968965,1,50.443345
-6.010362,1,50.449903
-6.051526,1,50.456866
-4.483034,1,50.463533
-3.802865,1,50.470061
-5.6088,1,50.4769
-4.978358,1,50.484431
-5.694594,1,50.492624
-5.424683,1,50.500004
-3.810251,1,50.50729
-6.525803,1,50.515084
-4.802553,1,50.522361
-5.165177,1,50.529721
-5.307027,1,50.537337
-4.110551,1,50.544697
-4.460832,1,50.552148
-6.422695,1,50.55981
-5.757395,1,50.567389
-3.594444,1,50.574734
-4.273565,1,50.582904
-5.54681,1,50.590722
-5.434713,1,50.598538
-3.762578,1,50.606135
-5.421511,1,50.614344
-3.189032,1,50.621899
-6.170655,1,50.629807
-6.426277,1,50.63708
-3.564358,1,50.644527
-3.079134,1,50.65185
-5.464806,1,50.658411
-6.472923,1,50.664909
-5.235707,1,50.671436
-3.457099,1,50.677887
-3.97556,1,50.684359
-3.499118,1,50.690815
-3.609067,1,50.697263
-3.046301,1,50.703771
-4.504731,1,50.710277
-4.502213,1,50.716771
-5.789593,1,50.723352
-3.77838,1,50.729836
-6.863602,1,50.73618
-4.570898,1,50.7425
-6.535592,1,50.748819
-4.83512,1,50.755139
-4.861026,1,50.761655
-5.986099,1,50.768046
-4.283597,1,50.774366
-3.232586,1,50.780873
-3.613014,1,50.787212
-6.769459,1,50.793774
-5.454884,1,50.800115
-4.387458,1,50.806578
-3.976737,1,50.813008
-3.231533,1,50.819443
-6.469315,1,50.825955
-6.662919,1,50.832259
-6.889033,1,50.838713
-4.891281,1,50.844988
-5.443711,1,50.85197
-6.515272,1,50.859848
-6.655862,1,50.867391
-6.915911,1,50.874614
-3.859294,1,50.882397
-6.477063,1,50.890079
-3.629914,1,50.898434
-3.528426,1,50.906173
-3.5271,1,50.913805
-6.745936,1,50.921287
-6.054506,1,50.929592
-5.486777,1,50.937687
-4.247901,1,50.946002
-4.139317,1,50.954186
-4.76212,1,50.962364
-6.586616,1,50.970351
-5.507327,1,50.978125
-4.236039,1,50.98601
-6.325345,1,50.993853
-3.771663,1,51.00173
-5.371389,1,51.0095
-4.497957,1,51.017313
-6.069829,1,51.025265
-5.94979,1,51.0331
-4.869723,1,51.041361
-3.395633,1,51.048943
-4.841524,1,51.056815
-3.079743,1,51.064773
-5.52083,1,51.072793
-3.952664,1,51.080921
-4.591499,1,51.089111
-6.026984,1,51.097294
-5.068281,1,51.105229
-4.201868,1,51.113275
-6.50166,1,51.120793
-3.869372,1,51.128218
-5.60254,1,51.135708
-3.69085,1,51.143408
-5.291247,1,51.151203
-3.66881,1,51.158862
-6.380774,1,51.166536
-5.151929,1,51.174023
-3.02364,1,51.181366
-4.210893,1,51.188017
-3.774658,1,51.194599
-5.564474,1,51.201209
-4.76768,1,51.207823
-5.291189,1,51.214457
-5.633612,1,51.221064
-6.679465,1,51.227761
-6.781111,1,51.234317
-3.348056,1,51.240845
-4.338655,1,51.247315
-5.751265,1,51.253852
-3.112155,1,51.260348
-6.400744,1,51.267049
-4.589657,1,51.273604
-4.572694,1,51.280113
-6.010109,1,51.28669
-6.912727,1,51.293143
-3.871936,1,51.299688
-5.35351,1,51.306141
-6.05843,1,51.312726
-3.888465,1,51.319252
-4.176548,1,51.32571
-5.376766,1,51.332249
-5.871947,1,51.33871
-5.078347,1,51.34528
-6.638489,1,51.351823
-4.657863,1,51.358292
-3.386484,1,51.365211
-4.146858,1,51.371662
-6.150429,1,51.378181
-3.754845,1,51.384646
-3.964525,1,51.391115
-5.519232,1,51.397696
-3.737453,1,51.404026
-5.008377,1,51.410204
-3.641078,1,51.416866
-5.620402,1,51.42422
-5.21429,1,51.43192
-3.55517,1,51.439757
-4.328451,1,51.447796
-4.770153,1,51.455826
-5.324712,1,51.463389
-5.685865,1,51.471189
-6.242997,1,51.479125
-6.583282,1,51.486843
-4.911295,1,51.494982
-5.904162,1,51.50293
-3.998731,1,51.51071
-3.71234,1,51.518707
-6.162505,1,51.526251
-5.05343,1,51.534121
-5.512651,1,51.541833
-4.548654,1,51.54971
-5.574094,1,51.557344
-4.010685,1,51.565424
-5.743914,1,51.573249
-5.23017,1,51.580857
-4.101057,1,51.588661
-5.262353,1,51.596502
-3.209253,1,51.60451
-4.84709,1,51.612582
-3.071699,1,51.62046
-6.4263,1,51.628062
-3.601611,1,51.636014
-4.309131,1,51.643799
-4.052537,1,51.65167
-4.534607,1,51.659489
-6.332194,1,51.667659
-4.882818,1,51.675877
-3.314893,1,51.68475
-4.073854,1,51.692935
-3.650223,1,51.701077
-4.226785,1,51.708535
-3.81894,1,51.71634
-5.279796,1,51.72397
-3.55177,1,51.73154
-3.678111,1,51.738316
-6.6443,1,51.744959
-5.932156,1,51.751636
-6.163489,1,51.758253
-6.78903,1,51.765012
-5.421474,1,51.77182
-5.087278,1,51.778559
-3.528293,1,51.785616
-5.591195,1,51.792959
-3.556288,1,51.8008
-4.052125,1,51.809191
-5.155251,1,51.817549
-4.865582,1,51.825464
-3.466266,1,51.832936
-5.593064,1,51.840789
-6.482258,1,51.848407
-4.649479,1,51.856376
-5.666344,1,51.864452
-4.388103,1,51.872857
-3.833485,1,51.881305
-6.643967,1,51.889543
-5.951965,1,51.897805
-5.039789,1,51.905366
-4.054047,1,51.913418
-3.454152,1,51.921746
-4.419684,1,51.930095
-5.357936,1,51.937975
-6.824866,1,51.946032
-3.905538,1,51.953828
-4.012911,1,51.961773
-6.623249,1,51.969986
-3.398926,1,51.977957
-6.295325,1,51.985528
-6.093041,1,51.993166
-6.101223,1,52.000933
-3.591156,1,52.00897
-5.1892,1,52.01673
-5.405271,1,52.024976
-5.955972,1,52.03279
-5.900855,1,52.040514
-3.863028,1,52.04834
-4.765593,1,52.056284
-3.138905,1,52.064583
-6.865049,1,52.072282
-3.700049,1,52.080238
-4.752333,1,52.087839
-4.551415,1,52.095938
-3.681087,1,52.103738
-6.890006,1,52.111344
-6.077713,1,52.119065
-4.344577,1,52.126587
-3.910004,1,52.134962
-3.712368,1,52.142556
-3.621552,1,52.150069
-4.002695,1,52.157545
-6.155727,1,52.165081
-6.242768,1,52.172586
-5.72496,1,52.180573
-6.300016,1,52.188756
-5.680771,1,52.196361
-3.623503,1,52.204186
-5.818982,1,52.212083
-5.160913,1,52.220172
-6.014668,1,52.228497
-5.444803,1,52.237124
-6.949041,1,52.245419
-3.495758,1,52.253536
-3.792528,1,52.261338
-5.282352,1,52.270336
-4.986472,1,52.278224
-3.0765,1,52.286019
-6.52622,1,52.293485
-3.531594,1,52.30146
-6.835459,1,52.309465
-6.593016,1,52.317495
-6.303803,1,52.325598
-5.703273,1,52.333688
-3.937646,1,52.341564
-4.103958,1,52.349452
-6.050495,1,52.357484
-5.63026,1,52.365479
-4.663778,1,52.372891
-4.781181,1,52.381112
-3.10923,1,52.389179
-5.810031,1,52.396911
-3.953222,1,52.404654
-4.850096,1,52.412613
-4.41198,1,52.42035
-5.430343,1,52.427835
-5.664918,1,52.435259
-5.945202,1,52.441792
-4.71365,1,52.448233
-5.835045,1,52.454596
-4.967526,1,52.460989
-4.003566,1,52.467632
-5.913834,1,52.474061
-5.316083,1,52.480554
-4.797765,1,52.486907
-5.874597,1,52.493097
-3.383484,1,52.499334
-3.417303,1,52.505502
-3.472856,1,52.511728
-4.716073,1,52.517876
-3.023471,1,52.524075
-6.983498,1,52.530205
-6.277305,1,52.536363
-5.349253,1,52.54238
-4.268321,1,52.548833
-4.337546,1,52.555067
-6.576721,1,52.562803
-5.333623,1,52.569602
-3.908178,1,52.576203
-3.264622,1,52.584364
-6.499889,1,52.592055
-6.79589,1,52.600021
-3.074127,1,52.608165
-5.078684,1,52.616059
-6.446174,1,52.624385
-3.255367,1,52.63213
-6.204146,1,52.639968
-5.771795,1,52.647906
-6.428366,1,52.655796
-3.61805,1,52.664214
-3.861287,1,52.671881
-3.684173,1,52.68033
-4.115075,1,52.68857
-5.83558,1,52.696844
-4.567829,1,52.704758
-6.312605,1,52.713024
-3.591333,1,52.721124
-3.442064,1,52.729265
-4.386294,1,52.737109
-3.666637,1,52.744678
-3.400819,1,52.758193
-3.125344,1,52.766074
-6.196474,1,52.773691
-4.075673,1,52.782017
-3.560766,1,52.789954
-5.766417,1,52.797768
-3.435296,1,52.805174
-3.859932,1,52.812635
-3.05927,1,52.819969
-4.588176,1,52.827615
-6.392664,1,52.83547
-5.580839,1,52.843332
-3.70087,1,52.850869
-3.241505,1,52.857908
-4.80062,1,52.864866
-5.782498,1,52.871754
-6.055095,1,52.878376
-3.219556,1,52.884739
-6.405591,1,52.891198
-4.496263,1,52.897386
-6.938562,1,52.903511
-4.286365,1,52.909652
-4.142112,1,52.915792
-4.269522,1,52.921906
-6.873502,1,52.928015
-6.409393,1,52.934045
-6.035182,1,52.940224
-5.085883,1,52.946284
-3.429519,1,52.952613
-6.052551,1,52.959113
-5.487688,1,52.965775
-3.106106,1,52.972298
-4.269209,1,52.978766
-3.417361,1,52.985211
-5.860072,1,52.991691
-5.828322,1,52.99814
-4.579246,1,53.00456
-4.210057,1,53.010997
-5.695088,1,53.017534
-6.939822,1,53.023967
-3.26967,1,53.030217
-4.942682,1,53.036382
-6.792396,1,53.043603
-3.842442,1,53.049793
-4.418436,1,53.056619
-4.766039,1,53.063302
-6.258861,1,53.069508
-4.190624,1,53.076268
-3.050426,1,53.08233
-4.564702,1,53.088816
-5.60851,1,53.09482
-4.170889,1,53.101291
-6.23893,1,53.107432
-5.796749,1,53.114075
-3.228354,1,53.120447
-3.863888,1,53.126249
-6.735855,1,53.132507
-6.552035,1,53.140441
-5.209589,1,53.146783
-4.022306,1,53.153195
-5.205146,1,53.160214
-4.551187,1,53.166805
-4.573306,1,53.173497
-4.312339,1,53.180062
-5.177037,1,53.186616
-3.01589,1,53.193042
-5.535118,1,53.199701
-3.251145,1,53.20614
-3.605606,1,53.213278
-6.92498,1,53.219626
-3.697514,1,53.226128
-5.229922,1,53.232802
-3.283065,1,53.239389
-3.075593,1,53.246107
-6.510679,1,53.25389
-6.174346,1,53.261612
-6.894426,1,53.269526
-6.5809,1,53.277417
-6.576774,1,53.285248
-3.244116,1,53.293304
-3.112167,1,53.301636
-4.744921,1,53.30964
-3.608485,1,53.317539
-5.542559,1,53.325551
-4.236703,1,53.33361
-6.842691,1,53.341352
-6.247039,1,53.349216
-6.743177,1,53.357287
-6.685233,1,53.365896
-5.291509,1,53.373536
-5.483774,1,53.381843
-3.434452,1,53.389975
-5.617237,1,53.398225
-5.623504,1,53.406716
-5.801275,1,53.414915
-6.3012,1,53.42294
-6.156707,1,53.430722
-4.076291,1,53.438786
-5.045065,1,53.446285
-4.641534,1,53.454306
-4.729672,1,53.462093
-6.547177,1,53.469834
-6.501841,1,53.477986
-3.301694,1,53.486134
-6.961781,1,53.494207
-4.460718,1,53.502347
-4.970992,1,53.510683
-3.185196,1,53.518516
-5.067487,1,53.52653
-6.334135,1,53.534575
-5.841272,1,53.542476
-5.56158,1,53.55023
-5.067249,1,53.558236
-3.998887,1,53.565704
-4.831505,1,53.573657
-4.756063,1,53.581378
-4.893061,1,53.589084
-6.359354,1,53.597027
-6.676938,1,53.605091
-3.568089,1,53.61298
-4.205252,1,53.620738
-5.553285,1,53.628574
-3.302115,1,53.636542
-4.984083,1,53.644676
-5.840995,1,53.652989
-3.85326,1,53.661143
-6.384862,1,53.66893
-5.935187,1,53.677034
-5.117305,1,53.685145
-6.443443,1,53.693158
-3.175271,1,53.701151
-6.080842,1,53.70912
-3.762708,1,53.717034
-5.89021,1,53.724849
-5.410737,1,53.732436
-3.362939,1,53.740375
-5.43908,1,53.749053
-5.298406,1,53.756549
-5.554472,1,53.764599
-6.245201,1,53.772542
-5.725882,1,53.780575
-4.806162,1,53.788438
-4.835164,1,53.796677
-6.840846,1,53.804974
-3.036935,1,53.813347
-4.493223,1,53.820835
-3.591756,1,53.828544
-4.862369,1,53.836176
-5.703505,1,53.844163
-3.461397,1,53.851072
-3.270758,1,53.857594
-5.064109,1,53.864057
-4.955006,1,53.870426
-4.125397,1,53.876693
-6.33602,1,53.882888
-6.46989,1,53.889158
-3.351155,1,53.895337
-4.362365,1,53.901515
-3.086721,1,53.907834
-5.950167,1,53.914044
-6.623889,1,53.920247
-6.073247,1,53.926436
-5.261646,1,53.93256
-5.245849,1,53.93858
-4.771145,1,53.945338
-3.592957,1,53.952432
-5.511344,1,53.960023
-6.78546,1,53.968206
-6.165637,1,53.976154
-4.791034,1,53.984013
-5.791535,1,53.991794
-4.016372,1,53.999497
-6.700607,1,54.007189
-4.488628,1,54.01493
-3.936842,1,54.023034
-6.951164,1,54.031205
-3.855347,1,54.039369
-6.155939,1,54.047833
-4.37839,1,54.056087
-5.422805,1,54.064011
-3.554357,1,54.071752
-6.170405,1,54.079776
-3.869935,1,54.087403
-3.968692,1,54.095011
-4.843429,1,54.102791
-3.423897,1,54.110752
-6.782032,1,54.118494
-5.66343,1,54.126284
-5.433353,1,54.13382
-3.175749,1,54.141275
-6.192991,1,54.148831
-5.182217,1,54.155825
-5.315616,1,54.162807
-5.006488,1,54.169694
-6.488593,1,54.176024
-3.488431,1,54.182135
-4.798338,1,54.188358
-6.680661,1,54.194583
-4.176672,1,54.201047
-5.968233,1,54.207475
-5.002161,1,54.213967
-3.837631,1,54.220944
-3.846487,1,54.228351
-3.509385,1,54.236011
-6.231216,1,54.243521
-6.570307,1,54.251136
-4.759729,1,54.258676
-5.868628,1,54.266154
-5.790095,1,54.273761
-3.83895,1,54.281375
-6.850471,1,54.289064
-4.884915,1,54.296768
-5.769266,1,54.304654
-4.662647,1,54.312681
-3.732817,1,54.32056
-5.029862,1,54.328299
-4.781638,1,54.336167
-5.856504,1,54.343952
-5.66761,1,54.35169
-6.71132,1,54.359406
-3.963094,1,54.367236
-5.900117,1,54.3749
-4.297763,1,54.382484
-6.27471,1,54.390744
-3.463299,1,54.398131
-5.748473,1,54.405476
-5.984684,1,54.413279
-4.757862,1,54.420546
-5.977643,1,54.427093
-4.042269,1,54.433619
-5.952664,1,54.44027
-5.394552,1,54.44679
-5.551179,1,54.453379
-5.022543,1,54.460007
-5.643608,1,54.466631
-5.888361,1,54.4733
-6.348159,1,54.479989
-5.835511,1,54.486601
-3.546463,1,54.493176
-6.0814,1,54.499723
-5.499578,1,54.506396
-6.365761,1,54.512987
-6.371211,1,54.519579
-3.614903,1,54.526128
-3.649569,1,54.532512
-5.637299,1,54.53931
-3.406465,1,54.546378
-4.557081,1,54.554253
-3.69104,1,54.561503
-6.603141,1,54.568856
-4.961546,1,54.576161
-4.11845,1,54.583
-6.471941,1,54.589331
-6.103425,1,54.595934
-3.70563,1,54.602388
-6.751574,1,54.609313
-5.978328,1,54.615897
-4.031436,1,54.622247
-4.091736,1,54.628687
-4.248446,1,54.635
-6.520421,1,54.642015
-4.255356,1,54.648678
-4.322912,1,54.655329
-6.127681,1,54.661881
-5.441437,1,54.668496
-6.471411,1,54.675241
-4.593591,1,54.682031
-4.260031,1,54.688799
-5.696955,1,54.695659
-6.044846,1,54.702282
-5.54784,1,54.709331
-6.498316,1,54.716191
-5.510892,1,54.722783
-6.622257,1,54.729408
-3.110169,1,54.735928
-5.996856,1,54.742894
-4.720063,1,54.749533
-6.248347,1,54.756365
-5.481598,1,54.763694
-3.854729,1,54.771277
-3.270242,1,54.778819
-6.730024,1,54.786535
-3.822728,1,54.794171
-5.615828,1,54.801759
-4.619742,1,54.809254
-6.528099,1,54.816094
-5.777129,1,54.823132
-4.568963,1,54.830006
-5.010578,1,54.836381
-4.741595,1,54.843403
-3.400867,1,54.849837
-5.746364,1,54.85648
-3.904712,1,54.863035
-4.717168,1,54.869368
-6.639508,1,54.876241
-3.900645,1,54.882657
-3.766572,1,54.889081
-3.408253,1,54.895162
-4.708163,1,54.902137
-3.702219,1,54.908537
-6.145284,1,54.915078
-3.498712,1,54.921614
-5.582194,1,54.927998
-3.085876,1,54.93489
-3.705406,1,54.941481
-5.940406,1,54.947953
-4.737347,1,54.954276
-3.52042,1,54.960682
-5.603637,1,54.967335
-4.795986,1,54.973957
-4.621224,1,54.98079
-6.773504,1,54.987525
-5.907094,1,54.99428
-4.574243,1,55.001523
-3.474986,1,55.008678
-3.618423,1,55.016167
-4.994287,1,55.023547
-5.057851,1,55.031037
-4.501356,1,55.038436
-6.927871,1,55.045646
-3.351248,1,55.053176
-6.306347,1,55.060739
-4.511259,1,55.068168
-4.667021,1,55.076039
-5.961228,1,55.083514
-4.879787,1,55.091511
-6.241637,1,55.099658
-4.15883,1,55.107481
-6.157149,1,55.115701
-3.908872,1,55.12346
-6.176846,1,55.131396
-5.943864,1,55.139058
-4.589076,1,55.147338
-4.794151,1,55.155121
-3.634027,1,55.163031
-3.658853,1,55.17135
-4.807901,1,55.179218
-6.650155,1,55.187077
-5.857034,1,55.195086
-4.390387,1,55.203079
-6.115674,1,55.210987
-5.770508,1,55.218712
-5.848011,1,55.22634
-4.703782,1,55.233636
-3.185591,1,55.241721
-3.243987,1,55.249688
-6.167247,1,55.257506
-6.949264,1,55.265432
-5.110885,1,55.273282
-5.891117,1,55.281031
-5.319083,1,55.28872
-6.775823,1,55.296389
-4.201716,1,55.304548
-6.076989,1,55.312623
-4.585994,1,55.32061
-5.469136,1,55.328534
-3.074795,1,55.336148
-6.847988,1,55.343559
-6.765465,1,55.351323
-6.216789,1,55.359344
-5.554186,1,55.367051
-5.226048,1,55.374743
-3.423486,1,55.382708
-5.203833,1,55.390575
-6.219528,1,55.398644
-4.040273,1,55.406284
-3.818823,1,55.414627
-3.334813,1,55.422381
-3.404474,1,55.430363
-6.649043,1,55.438224
-5.810176,1,55.446065
-5.958568,1,55.453759
-6.777509,1,55.461773
-6.042976,1,55.46975
-4.885394,1,55.477703
-5.680138,1,55.485887
-6.668776,1,55.494094
-3.610088,1,55.501919
-3.707871,1,55.509883
-6.762715,1,55.51808
-4.929954,1,55.526074
-6.715304,1,55.534021
-6.077996,1,55.541869
-3.648201,1,55.549599
-5.956993,1,55.557211
-5.262938,1,55.56548
-6.219303,1,55.57373
-6.208346,1,55.582801
-4.506612,1,55.592056
-3.557898,1,55.601012
-5.665866,1,55.61004
-6.94605,1,55.619302
-6.536407,1,55.628392
-5.895106,1,55.637491
-5.747131,1,55.64643
-3.662032,1,55.655584
-3.036709,1,55.664549
-3.930796,1,55.674136
-3.894688,1,55.683203
-6.107109,1,55.692575
-6.387726,1,55.701913
-3.083606,1,55.711215
-3.620539,1,55.720406
-5.968809,1,55.729809
-5.122129,1,55.739479
-6.42635,1,55.748347
-3.401819,1,55.757672
-6.596543,1,55.766645
-3.740523,1,55.775986
-5.103502,1,55.78796
-3.84308,1,55.798007
-6.87006,1,55.806217
-3.564202,1,55.814656
-6.50796,1,55.823166
-6.022474,1,55.831252
-5.468188,1,55.839274
-3.520996,1,55.848047
-5.41369,1,55.855898
-3.575075,1,55.863935
-6.832702,1,55.871846
-4.990695,1,55.879735
-5.263599,1,55.887978
-5.5961,1,55.895775
-5.512872,1,55.903145
-3.695942,1,55.910566
-5.27756,1,55.917618
-3.69664,1,55.924666
-3.358867,1,55.930965
-3.789798,1,55.937003
-4.28396,1,55.943037
-3.306905,1,55.949055
-6.281844,1,55.955066
-5.035937,1,55.961119
-6.287089,1,55.967518
-4.592247,1,55.974016
-5.202373,1,55.98009
-3.446524,1,55.986191
-5.856623,1,55.993054
-4.589589,1,56.001
-4.090993,1,56.008831
-6.339066,1,56.016568
-4.593723,1,56.024169
-3.501542,1,56.031513
-3.357972,1,56.038535
-6.727526,1,56.045722
-3.330578,1,56.052841
-6.989014,1,56.059817
-6.117372,1,56.066887
-5.974104,1,56.074253
-4.207876,1,56.081366
-5.927541,1,56.087843
-3.671594,1,56.094288
-6.875735,1,56.100841
-4.342117,1,56.107411
-4.536883,1,56.114672
-3.26957,1,56.122352
-6.470112,1,56.130052
-5.543441,1,56.137494
-5.773117,1,56.144103
-5.276227,1,56.150431
-4.078868,1,56.156731
-4.010859,1,56.163297
-5.195237,1,56.169614
-3.389274,1,56.175934
-4.864183,1,56.182326
-5.366205,1,56.188943
-3.927533,1,56.195374
-4.053223,1,56.201788
-5.287439,1,56.208209
-3.034763,1,56.21459
-6.678561,1,56.22101
-3.140445,1,56.227428
-5.038062,1,56.233586
-4.317007,1,56.240104
-5.192257,1,56.247254
-6.378904,1,56.254309
-5.753177,1,56.262738
-3.892403,1,56.271618
-3.696392,1,56.279508
-5.370318,1,56.287324
-4.858324,1,56.295399
-4.395932,1,56.303679
-3.291441,1,56.31189
-5.690965,1,56.319968
-6.307161,1,56.328081
-3.92552,1,56.336054
-4.072916,1,56.344098
-3.576227,1,56.351903
-3.738958,1,56.359656
-3.064007,1,56.367352
-6.599433,1,56.375016
-6.003755,1,56.382749
-6.131925,1,56.39036
-4.256428,1,56.397805
-4.238047,1,56.405218
-4.415316,1,56.412659
-3.838759,1,56.420116
-6.689646,1,56.427552
-3.976299,1,56.434952
-6.730937,1,56.442188
-6.9403,1,56.448596
-5.024155,1,56.454893
-4.73164,1,56.461256
-4.345692,1,56.468323
-5.62306,1,56.475784
-5.146849,1,56.48324
-4.65151,1,56.490663
-4.527575,1,56.498162
-6.51157,1,56.505634
-4.7799,1,56.513679
-6.164472,1,56.521503
-4.741217,1,56.529386
-6.319181,1,56.537981
-6.30463,1,56.545694
-3.203187,1,56.553698
-6.560362,1,56.561957
-4.793235,1,56.569874
-4.690252,1,56.578114
-4.920606,1,56.586072
-6.829104,1,56.593906
-3.267879,1,56.601626
-5.068019,1,56.609395
-5.173153,1,56.617223
-4.157612,1,56.62529
-5.468713,1,56.63295
-4.392207,1,56.640777
-6.057924,1,56.648775
-6.065886,1,56.657474
-6.716057,1,56.666071
-5.510765,1,56.674671
-3.67176,1,56.68319
-4.937739,1,56.691465
-6.481601,1,56.69947
-3.734524,1,56.707567
-4.907944,1,56.715489
-5.268765,1,56.723406
-6.569185,1,56.731064
-4.34549,1,56.738708
-5.988637,1,56.746269
-5.231489,1,56.753699
-3.3843,1,56.760381
-3.849096,1,56.766828
-5.957987,1,56.773345
-3.125702,1,56.779917
-3.176676,1,56.78702
-4.179933,1,56.793754
-4.373398,1,56.800333
-3.853436,1,56.807308
-5.246507,1,56.814152
-4.644687,1,56.821536
-6.630622,1,56.830483
-6.52058,1,56.838963
-6.286529,1,56.847683
-5.497362,1,56.855136
-3.312782,1,56.862335
-4.453742,1,56.868992
-4.392917,1,56.875964
-3.034216,1,56.883509
-3.636398,1,56.890264
-4.970854,1,56.896734
-4.675063,1,56.903209
-3.778766,1,56.909715
-6.377538,1,56.916225
-6.234769,1,56.922688
-6.177694,1,56.929622
-5.813868,1,56.935986
-5.341869,1,56.942196
-3.411883,1,56.948396
-6.667593,1,56.954622
-4.628032,1,56.960882
-3.551493,1,56.967115
-6.668539,1,56.973348
-4.337579,1,56.979549
-4.55682,1,56.985735
-5.046266,1,56.991949
-6.682128,1,56.998112
-4.816061,1,57.004289
-6.881468,1,57.01063
-4.206534,1,57.016987
-3.218062,1,57.023543
-6.04148,1,57.030704
-6.355655,1,57.037923
-4.566719,1,57.045826
-4.810169,1,57.053641
-3.902129,1,57.061311
-3.84817,1,57.068848
-6.408235,1,57.076467
-6.802871,1,57.084044
-5.071131,1,57.091612
-3.67155,1,57.098319
-4.453438,1,57.104781
-5.375567,1,57.111445
-4.338368,1,57.117756
-5.149886,1,57.124072
-3.696305,1,57.131768
-4.813308,1,57.139282
-5.738253,1,57.147564
-6.239231,1,57.155918
-5.294949,1,57.164393
-3.427115,1,57.172637
-3.568978,1,57.180893
-3.152452,1,57.188984
-5.210967,1,57.196929
-3.888802,1,57.204915
-5.758489,1,57.212867
-4.937979,1,57.220591
-4.848994,1,57.22831
-3.479383,1,57.236067
-6.985378,1,57.243721
-3.655643,1,57.251049
-3.893592,1,57.257698
-5.461277,1,57.264123
-5.162799,1,57.270419
-3.955312,1,57.276645
-3.99395,1,57.282841
-5.282036,1,57.289103
-5.985388,1,57.295339
-3.595035,1,57.301573
-5.908424,1,57.30782
-4.830971,1,57.314132
-3.838392,1,57.320465
-4.282859,1,57.326671
-4.070143,1,57.332832
-5.406171,1,57.338826
-5.913784,1,57.344788
-3.056721,1,57.350771
-3.396633,1,57.356774
-5.145887,1,57.36479
-5.135522,1,57.372533
-3.947993,1,57.380556
-5.167037,1,57.388484
-3.341139,1,57.396406
-4.221571,1,57.404439
-4.272642,1,57.412802
-5.027301,1,57.421284
-3.568743,1,57.429342
-4.640204,1,57.437181
-5.981381,1,57.444828
-3.312428,1,57.452239
-3.606665,1,57.459467
-3.302585,1,57.465986
-3.043786,1,57.47247
-6.88966,1,57.479081
-3.322401,1,57.485651
-4.538638,1,57.492251
-5.921188,1,57.498742
-3.617948,1,57.505235
-6.92055,1,57.511722
-3.672279,1,57.518213
-3.622781,1,57.524693
-6.802283,1,57.530889
-5.634209,1,57.537909
-6.77805,1,57.545056
-6.913689,1,57.5521
-6.77262,1,57.5585
-3.519405,1,57.564882
-5.199533,1,57.571619
-3.2099,1,57.578171
-6.025746,1,57.584631
-3.928294,1,57.590874
-3.226687,1,57.597106
-5.22011,1,57.603337
-3.488271,1,57.60962
-3.509105,1,57.616859
-5.088622,1,57.623365
-4.746605,1,57.629888
-5.114742,1,57.636311
-6.31873,1,57.642711
-6.974993,1,57.649096
-5.670988,1,57.655777
-4.936651,1,57.662798
-6.164713,1,57.671189
-6.796047,1,57.679199
-4.893832,1,57.68696
-4.038976,1,57.694459
-5.354031,1,57.702117
-3.29337,1,57.709878
-4.090554,1,57.716458
-6.598058,1,57.723642
-6.391166,1,57.731235
-3.423279,1,57.738463
-5.217796,1,57.745651
-4.027224,1,57.753503
-4.104784,1,57.761915
-5.717809,1,57.7695
